-4.6e-07,-0.402578
-4.598e-07,-0.396719
-4.596e-07,-0.394844
-4.594e-07,-0.402734
-4.592e-07,-0.398047
-4.59e-07,-0.396953
-4.588e-07,-0.393047
-4.586e-07,-0.402578
-4.584e-07,-0.401875
-4.582e-07,-0.399688
-4.58e-07,-0.402656
-4.578e-07,-0.40125
-4.576e-07,-0.397031
-4.574e-07,-0.394922
-4.572e-07,-0.405313
-4.57e-07,-0.402266
-4.568e-07,-0.402188
-4.566e-07,-0.403047
-4.564e-07,-0.404375
-4.562e-07,-0.400859
-4.56e-07,-0.403125
-4.558e-07,-0.4025
-4.556e-07,-0.401484
-4.554e-07,-0.405938
-4.552e-07,-0.399688
-4.55e-07,-0.409766
-4.548e-07,-0.404297
-4.546e-07,-0.409922
-4.544e-07,-0.400625
-4.542e-07,-0.408906
-4.54e-07,-0.395703
-4.538e-07,-0.406406
-4.536e-07,-0.413672
-4.534e-07,-0.404453
-4.532e-07,-0.409453
-4.53e-07,-0.405313
-4.528e-07,-0.389531
-4.526e-07,-0.4
-4.524e-07,-0.401563
-4.522e-07,-0.396641
-4.52e-07,-0.397891
-4.518e-07,-0.40625
-4.516e-07,-0.405391
-4.514e-07,-0.400859
-4.512e-07,-0.399531
-4.51e-07,-0.404531
-4.508e-07,-0.405234
-4.506e-07,-0.403359
-4.504e-07,-0.407578
-4.502e-07,-0.397344
-4.5e-07,-0.401016
-4.498e-07,-0.404766
-4.496e-07,-0.405156
-4.494e-07,-0.404453
-4.492e-07,-0.401484
-4.49e-07,-0.404531
-4.488e-07,-0.412188
-4.486e-07,-0.409453
-4.484e-07,-0.394375
-4.482e-07,-0.400625
-4.48e-07,-0.393594
-4.478e-07,-0.406641
-4.476e-07,-0.396016
-4.474e-07,-0.407266
-4.472e-07,-0.404141
-4.47e-07,-0.405391
-4.468e-07,-0.40625
-4.466e-07,-0.396953
-4.464e-07,-0.393125
-4.462e-07,-0.399375
-4.46e-07,-0.41
-4.458e-07,-0.400391
-4.456e-07,-0.411484
-4.454e-07,-0.407188
-4.452e-07,-0.403672
-4.45e-07,-0.394609
-4.448e-07,-0.402344
-4.446e-07,-0.399922
-4.444e-07,-0.409297
-4.442e-07,-0.401563
-4.44e-07,-0.398906
-4.438e-07,-0.395703
-4.436e-07,-0.405391
-4.434e-07,-0.403516
-4.432e-07,-0.398906
-4.43e-07,-0.400781
-4.428e-07,-0.409531
-4.426e-07,-0.399688
-4.424e-07,-0.40125
-4.422e-07,-0.399531
-4.42e-07,-0.398438
-4.418e-07,-0.398438
-4.416e-07,-0.403359
-4.414e-07,-0.404453
-4.412e-07,-0.404297
-4.41e-07,-0.399219
-4.408e-07,-0.402656
-4.406e-07,-0.392969
-4.404e-07,-0.399297
-4.402e-07,-0.397656
-4.4e-07,-0.395547
-4.398e-07,-0.409687
-4.396e-07,-0.402891
-4.394e-07,-0.399609
-4.392e-07,-0.394766
-4.39e-07,-0.405078
-4.388e-07,-0.407422
-4.386e-07,-0.408984
-4.384e-07,-0.410391
-4.382e-07,-0.403672
-4.38e-07,-0.407188
-4.378e-07,-0.401094
-4.376e-07,-0.403437
-4.374e-07,-0.402891
-4.372e-07,-0.401328
-4.37e-07,-0.408516
-4.368e-07,-0.401563
-4.366e-07,-0.411641
-4.364e-07,-0.405781
-4.362e-07,-0.394844
-4.36e-07,-0.392734
-4.358e-07,-0.405547
-4.356e-07,-0.395703
-4.354e-07,-0.396484
-4.352e-07,-0.405703
-4.35e-07,-0.391641
-4.348e-07,-0.395703
-4.346e-07,-0.394297
-4.344e-07,-0.392578
-4.342e-07,-0.393125
-4.34e-07,-0.389531
-4.338e-07,-0.394062
-4.336e-07,-0.392891
-4.334e-07,-0.403984
-4.332e-07,-0.393359
-4.33e-07,-0.398516
-4.328e-07,-0.401563
-4.326e-07,-0.401641
-4.324e-07,-0.411797
-4.322e-07,-0.406875
-4.32e-07,-0.406094
-4.318e-07,-0.401016
-4.316e-07,-0.403047
-4.314e-07,-0.40375
-4.312e-07,-0.400391
-4.31e-07,-0.413281
-4.308e-07,-0.403516
-4.306e-07,-0.406641
-4.304e-07,-0.400703
-4.302e-07,-0.400234
-4.3e-07,-0.400234
-4.298e-07,-0.398359
-4.296e-07,-0.411406
-4.294e-07,-0.401484
-4.292e-07,-0.394297
-4.29e-07,-0.399922
-4.288e-07,-0.397813
-4.286e-07,-0.407578
-4.284e-07,-0.410313
-4.282e-07,-0.398203
-4.28e-07,-0.411953
-4.278e-07,-0.409844
-4.276e-07,-0.403516
-4.274e-07,-0.407891
-4.272e-07,-0.407031
-4.27e-07,-0.403047
-4.268e-07,-0.407578
-4.266e-07,-0.402188
-4.264e-07,-0.405234
-4.262e-07,-0.408437
-4.26e-07,-0.395859
-4.258e-07,-0.404297
-4.256e-07,-0.395703
-4.254e-07,-0.404531
-4.252e-07,-0.402813
-4.25e-07,-0.396016
-4.248e-07,-0.402813
-4.246e-07,-0.399453
-4.244e-07,-0.401953
-4.242e-07,-0.402188
-4.24e-07,-0.4
-4.238e-07,-0.408359
-4.236e-07,-0.409609
-4.234e-07,-0.41
-4.232e-07,-0.404609
-4.23e-07,-0.409141
-4.228e-07,-0.404922
-4.226e-07,-0.410625
-4.224e-07,-0.403203
-4.222e-07,-0.407031
-4.22e-07,-0.406094
-4.218e-07,-0.401563
-4.216e-07,-0.405859
-4.214e-07,-0.399766
-4.212e-07,-0.405391
-4.21e-07,-0.403125
-4.208e-07,-0.401016
-4.206e-07,-0.402891
-4.204e-07,-0.401016
-4.202e-07,-0.402422
-4.2e-07,-0.404219
-4.198e-07,-0.40375
-4.196e-07,-0.401875
-4.194e-07,-0.394922
-4.192e-07,-0.402969
-4.19e-07,-0.399375
-4.188e-07,-0.403437
-4.186e-07,-0.402109
-4.184e-07,-0.414141
-4.182e-07,-0.406016
-4.18e-07,-0.407266
-4.178e-07,-0.404922
-4.176e-07,-0.401406
-4.174e-07,-0.402266
-4.172e-07,-0.406641
-4.17e-07,-0.398594
-4.168e-07,-0.396953
-4.166e-07,-0.397656
-4.164e-07,-0.390859
-4.162e-07,-0.400781
-4.16e-07,-0.401953
-4.158e-07,-0.399531
-4.156e-07,-0.396328
-4.154e-07,-0.4025
-4.152e-07,-0.393906
-4.15e-07,-0.400469
-4.148e-07,-0.400781
-4.146e-07,-0.396953
-4.144e-07,-0.396562
-4.142e-07,-0.404453
-4.14e-07,-0.405625
-4.138e-07,-0.403594
-4.136e-07,-0.404219
-4.134e-07,-0.406328
-4.132e-07,-0.398906
-4.13e-07,-0.400859
-4.128e-07,-0.396953
-4.126e-07,-0.405859
-4.124e-07,-0.400156
-4.122e-07,-0.405
-4.12e-07,-0.401797
-4.118e-07,-0.407188
-4.116e-07,-0.393516
-4.114e-07,-0.402891
-4.112e-07,-0.398516
-4.11e-07,-0.402891
-4.108e-07,-0.394766
-4.106e-07,-0.407266
-4.104e-07,-0.404844
-4.102e-07,-0.403516
-4.1e-07,-0.401563
-4.098e-07,-0.397578
-4.096e-07,-0.392188
-4.094e-07,-0.401875
-4.092e-07,-0.406016
-4.09e-07,-0.403203
-4.088e-07,-0.399453
-4.086e-07,-0.400234
-4.084e-07,-0.403672
-4.082e-07,-0.399219
-4.08e-07,-0.394453
-4.078e-07,-0.407578
-4.076e-07,-0.398594
-4.074e-07,-0.401719
-4.072e-07,-0.408125
-4.07e-07,-0.398594
-4.068e-07,-0.406641
-4.066e-07,-0.400469
-4.064e-07,-0.403047
-4.062e-07,-0.402891
-4.06e-07,-0.389844
-4.058e-07,-0.40375
-4.056e-07,-0.406016
-4.054e-07,-0.39625
-4.052e-07,-0.3975
-4.05e-07,-0.393984
-4.048e-07,-0.395469
-4.046e-07,-0.39625
-4.044e-07,-0.400312
-4.042e-07,-0.398594
-4.04e-07,-0.405234
-4.038e-07,-0.394062
-4.036e-07,-0.402734
-4.034e-07,-0.402578
-4.032e-07,-0.398516
-4.03e-07,-0.404609
-4.028e-07,-0.403672
-4.026e-07,-0.40125
-4.024e-07,-0.409453
-4.022e-07,-0.411094
-4.02e-07,-0.401328
-4.018e-07,-0.400781
-4.016e-07,-0.400312
-4.014e-07,-0.409922
-4.012e-07,-0.405078
-4.01e-07,-0.406875
-4.008e-07,-0.395469
-4.006e-07,-0.404453
-4.004e-07,-0.402734
-4.002e-07,-0.408203
-4e-07,-0.404141
-3.998e-07,-0.401563
-3.996e-07,-0.401484
-3.994e-07,-0.401094
-3.992e-07,-0.394219
-3.99e-07,-0.400234
-3.988e-07,-0.401484
-3.986e-07,-0.397578
-3.984e-07,-0.394375
-3.982e-07,-0.393984
-3.98e-07,-0.401328
-3.978e-07,-0.402031
-3.976e-07,-0.400312
-3.974e-07,-0.4
-3.972e-07,-0.395391
-3.97e-07,-0.399609
-3.968e-07,-0.400391
-3.966e-07,-0.401641
-3.964e-07,-0.397188
-3.962e-07,-0.401484
-3.96e-07,-0.396719
-3.958e-07,-0.398047
-3.956e-07,-0.393594
-3.954e-07,-0.395703
-3.952e-07,-0.402969
-3.95e-07,-0.400781
-3.948e-07,-0.399922
-3.946e-07,-0.400938
-3.944e-07,-0.402188
-3.942e-07,-0.395547
-3.94e-07,-0.406719
-3.938e-07,-0.404375
-3.936e-07,-0.402344
-3.934e-07,-0.400547
-3.932e-07,-0.401797
-3.93e-07,-0.398984
-3.928e-07,-0.405703
-3.926e-07,-0.402266
