-4.6e-07,-0.0890625
-4.598e-07,-0.0859375
-4.596e-07,-0.0929688
-4.594e-07,-0.0945313
-4.592e-07,-0.0828125
-4.59e-07,-0.0890625
-4.588e-07,-0.0921875
-4.586e-07,-0.0859375
-4.584e-07,-0.0804688
-4.582e-07,-0.0820313
-4.58e-07,-0.096875
-4.578e-07,-0.0882813
-4.576e-07,-0.0960938
-4.574e-07,-0.0867188
-4.572e-07,-0.08125
-4.57e-07,-0.090625
-4.568e-07,-0.0875
-4.566e-07,-0.0875
-4.564e-07,-0.0945313
-4.562e-07,-0.084375
-4.56e-07,-0.090625
-4.558e-07,-0.0914063
-4.556e-07,-0.0890625
-4.554e-07,-0.0890625
-4.552e-07,-0.0890625
-4.55e-07,-0.0921875
-4.548e-07,-0.0859375
-4.546e-07,-0.0851563
-4.544e-07,-0.078125
-4.542e-07,-0.0890625
-4.54e-07,-0.0867188
-4.538e-07,-0.0921875
-4.536e-07,-0.084375
-4.534e-07,-0.0867188
-4.532e-07,-0.0890625
-4.53e-07,-0.0796875
-4.528e-07,-0.090625
-4.526e-07,-0.0859375
-4.524e-07,-0.0804688
-4.522e-07,-0.0898438
-4.52e-07,-0.0851563
-4.518e-07,-0.096875
-4.516e-07,-0.0914063
-4.514e-07,-0.0875
-4.512e-07,-0.0953125
-4.51e-07,-0.0875
-4.508e-07,-0.0875
-4.506e-07,-0.0929688
-4.504e-07,-0.0875
-4.502e-07,-0.0851563
-4.5e-07,-0.0867188
-4.498e-07,-0.0859375
-4.496e-07,-0.0953125
-4.494e-07,-0.078125
-4.492e-07,-0.0867188
-4.49e-07,-0.084375
-4.488e-07,-0.0992188
-4.486e-07,-0.0804688
-4.484e-07,-0.08125
-4.482e-07,-0.0914063
-4.48e-07,-0.0890625
-4.478e-07,-0.0914063
-4.476e-07,-0.0867188
-4.474e-07,-0.0828125
-4.472e-07,-0.0984375
-4.47e-07,-0.0796875
-4.468e-07,-0.0921875
-4.466e-07,-0.0914063
-4.464e-07,-0.0804688
-4.462e-07,-0.090625
-4.46e-07,-0.0835938
-4.458e-07,-0.0898438
-4.456e-07,-0.0945313
-4.454e-07,-0.0875
-4.452e-07,-0.0867188
-4.45e-07,-0.0859375
-4.448e-07,-0.0859375
-4.446e-07,-0.0898438
-4.444e-07,-0.0796875
-4.442e-07,-0.0851563
-4.44e-07,-0.0929688
-4.438e-07,-0.084375
-4.436e-07,-0.096875
-4.434e-07,-0.0890625
-4.432e-07,-0.0820313
-4.43e-07,-0.0859375
-4.428e-07,-0.0882813
-4.426e-07,-0.0921875
-4.424e-07,-0.0859375
-4.422e-07,-0.0875
-4.42e-07,-0.0875
-4.418e-07,-0.0804688
-4.416e-07,-0.090625
-4.414e-07,-0.090625
-4.412e-07,-0.090625
-4.41e-07,-0.0820313
-4.408e-07,-0.0875
-4.406e-07,-0.0953125
-4.404e-07,-0.08125
-4.402e-07,-0.0960938
-4.4e-07,-0.0921875
-4.398e-07,-0.090625
-4.396e-07,-0.0867188
-4.394e-07,-0.0929688
-4.392e-07,-0.0890625
